source_tag,frame_id,raw_ser,status,reason,iterations,exact_correct
type2_1M_20260121_184040,5,0.19921875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,6,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,7,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,8,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,9,0.3359375,syndrome_consistent,exact_correct,10,True
type2_1M_20260121_184040,10,0.21875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,11,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,12,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,13,0.2265625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,14,0.21875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,15,0.23046875,decode_failed,iteration_limit,100,False
type2_1M_20260121_184040,16,0.23828125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,17,0.24609375,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,18,0.3046875,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,19,0.28515625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,20,0.25,decode_failed,iteration_limit,100,False
type2_1M_20260121_184040,21,0.2109375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,22,0.18359375,syndrome_consistent,exact_correct,2,True
type2_1M_20260121_184040,23,0.20703125,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,24,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,25,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,26,0.2734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,27,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,28,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,29,0.23046875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,30,0.27734375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,31,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,32,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,33,0.24609375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,34,0.203125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,35,0.203125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,36,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,37,0.27734375,syndrome_consistent,exact_correct,8,True
type2_1M_20260121_184040,38,0.26171875,syndrome_consistent,exact_correct,9,True
type2_1M_20260121_184040,39,0.30078125,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,40,0.24609375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,41,0.24609375,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,42,0.23046875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,43,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,44,0.21484375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,45,0.2421875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,46,0.25,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,47,0.1796875,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,48,0.2734375,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,49,0.234375,syndrome_consistent,exact_correct,9,True
type2_1M_20260121_184040,50,0.25,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,51,0.27734375,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,52,0.26171875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,53,0.19921875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,54,0.24609375,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,55,0.2265625,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,56,0.2578125,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,57,0.1640625,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,58,0.2421875,syndrome_consistent,exact_correct,5,True
type2_1M_20260121_184040,59,0.28125,syndrome_consistent,exact_correct,7,True
type2_1M_20260121_184040,60,0.20703125,syndrome_consistent,exact_correct,4,True
type2_1M_20260121_184040,61,0.25390625,syndrome_consistent,exact_correct,6,True
type2_1M_20260121_184040,62,0.1796875,syndrome_consistent,exact_correct,3,True
type2_1M_20260121_184040,63,0.2421875,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,0,0.2578125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,1,0.2265625,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,2,0.2734375,syndrome_consistent,exact_correct,10,True
type2_2M_20260121_183657,3,0.2734375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,4,0.2421875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,5,0.26171875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,6,0.2734375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,7,0.29296875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,8,0.23828125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,9,0.24609375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,10,0.265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,11,0.17578125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,12,0.21875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,13,0.30859375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,14,0.26953125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,15,0.20703125,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,16,0.26953125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,17,0.27734375,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,18,0.2890625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,19,0.265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,20,0.23828125,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,21,0.25390625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,22,0.2265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,23,0.2421875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,24,0.21875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,25,0.25,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,26,0.25390625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,27,0.22265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,28,0.29296875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,29,0.25,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,30,0.2578125,syndrome_consistent,exact_correct,10,True
type2_2M_20260121_183657,31,0.296875,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,32,0.19140625,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,33,0.26171875,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,34,0.234375,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,35,0.22265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,36,0.2890625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,37,0.3125,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,38,0.27734375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,39,0.23046875,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,40,0.2734375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,41,0.24609375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,42,0.2421875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,43,0.22265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,44,0.265625,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,45,0.25390625,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,46,0.27734375,syndrome_consistent,exact_correct,7,True
type2_2M_20260121_183657,47,0.22265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,48,0.24609375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,49,0.27734375,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,50,0.23828125,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,51,0.26171875,syndrome_consistent,exact_correct,14,True
type2_2M_20260121_183657,52,0.23046875,decode_failed,iteration_limit,100,False
type2_2M_20260121_183657,53,0.26171875,syndrome_consistent,exact_correct,6,True
type2_2M_20260121_183657,54,0.2265625,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,55,0.265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,56,0.296875,decode_failed,iteration_limit,100,False
type2_2M_20260121_183657,57,0.22265625,syndrome_consistent,exact_correct,3,True
type2_2M_20260121_183657,58,0.25390625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,59,0.265625,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,60,0.25,syndrome_consistent,exact_correct,5,True
type2_2M_20260121_183657,61,0.28515625,syndrome_consistent,exact_correct,8,True
type2_2M_20260121_183657,62,0.2734375,syndrome_consistent,exact_correct,4,True
type2_2M_20260121_183657,63,0.28515625,syndrome_consistent,exact_correct,5,True
