dataset_id,method,frame_idx,decode_success,verify_success,raw_frame_ser,raw_frame_ber,post_frame_ser,post_frame_ber,leak_bits_frame,iterations_used,runtime_ms,passes_used,total_blocks_checked,parity_disclosures_bits,bisection_disclosures_bits,verification_bits,other_disclosures_bits,candidate_flips,verified_flips,block_size_schedule,num_passes,notes,dimension,bin_width_ps,data_mode,frame_cap,permutation_mode,seed,param_hash
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,466.0,134,26.500899984966964,4,150,300,134,32,0,30,30,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,False,0.21875,0.021875,0.015625,0.0015625,444.0,112,22.199500002898276,4,150,300,112,32,0,26,26,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.296875,0.0296875,0.0,0.0,505.0,167,41.124099981971085,4,153,306,167,32,0,38,38,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,490.0,158,47.52719998941757,4,150,300,158,32,0,36,36,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,888.0,106,20.627599995350465,3,375,750,106,32,0,30,30,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.21875,0.021875,0.0,0.0,877.0,95,24.173299985704944,3,375,750,95,32,0,28,28,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.296875,0.0296875,0.0,0.0,911.0,127,68.16489997436292,3,376,752,127,32,0,38,38,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,904.0,122,49.1150000016205,3,375,750,122,32,0,36,36,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw100_blk0,cascade_lite,0,True,True,0.2578125,0.02578125,0.0,0.0,1095.0,113,29.01570001267828,4,475,950,113,32,0,33,33,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,1,True,True,0.2265625,0.02265625,0.0,0.0,1076.0,96,32.47410000767559,4,474,948,96,32,0,29,29,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,2,True,True,0.203125,0.0203125,0.0,0.0,1072.0,92,30.702999996719882,4,474,948,92,32,0,26,26,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw100_blk0,cascade_lite,3,True,True,0.2109375,0.02109375,0.0,0.0,1079.0,97,88.6494999867864,4,475,950,97,32,0,27,27,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,1430.0,80,24.011400004383177,4,659,1318,80,32,0,30,30,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.21875,0.021875,0.0,0.0,1432.0,82,48.42750000534579,4,659,1318,82,32,0,28,28,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.296875,0.0296875,0.0,0.0,1459.0,107,38.390599976992235,4,660,1320,107,32,0,38,38,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,1456.0,106,50.08570000063628,4,659,1318,106,32,0,36,36,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw180_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,1232.0,80,34.07699998933822,3,560,1120,80,32,0,30,30,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,1,True,True,0.21875,0.021875,0.0,0.0,1234.0,82,20.578399999067187,3,560,1120,82,32,0,28,28,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,2,True,True,0.296875,0.0296875,0.0,0.0,1261.0,107,39.11589999916032,3,561,1122,107,32,0,38,38,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw180_blk0,cascade_lite,3,True,True,0.28125,0.028125,0.0,0.0,1258.0,106,73.32890000543557,3,560,1120,106,32,0,36,36,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,False,0.203125,0.076171875,0.0859375,0.02734375,272.0,114,48.46940000425093,4,63,126,114,32,0,25,25,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,636.0,74,32.17050002422184,4,265,530,74,32,0,27,27,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.203125,0.076171875,0.0,0.0,662.0,100,22.358599992003292,4,265,530,100,32,0,39,39,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,636.0,74,26.637000002665445,4,265,530,74,32,0,27,27,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.203125,0.076171875,0.0,0.0,582.0,100,30.556199984857813,3,225,450,100,32,0,39,39,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,556.0,74,28.37889999500476,3,225,450,74,32,0,27,27,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,False,0.203125,0.076171875,0.0859375,0.02734375,264.0,114,44.1417999973055,3,59,118,114,32,0,25,25,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,556.0,74,74.83810000121593,3,225,450,74,32,0,27,27,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.125,0.052734375,0.0,0.0,551.0,71,31.98059997521341,3,224,448,71,32,0,27,27,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.109375,0.0390625,0.0,0.0,535.0,53,14.016600005561486,3,225,450,53,32,0,20,20,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.203125,0.076171875,0.0,0.0,582.0,100,37.47519999160431,3,225,450,100,32,0,39,39,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,556.0,74,63.67800000589341,3,225,450,74,32,0,27,27,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,1081.0,101,36.64749997551553,4,474,948,101,32,0,30,30,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,1099.0,119,31.011899991426617,4,474,948,119,32,0,34,34,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,1088.0,108,62.62839998817071,4,474,948,108,32,0,33,33,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,1066.0,86,51.963499980047345,4,474,948,86,32,0,25,25,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,883.0,101,35.287899983813986,3,375,750,101,32,0,30,30,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,901.0,119,56.473600008757785,3,375,750,119,32,0,34,34,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,890.0,108,49.760399997467175,3,375,750,108,32,0,33,33,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,868.0,86,45.73990000062622,3,375,750,86,32,0,25,25,"12,6,24,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,e41b94e22127bc2a
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.125,0.052734375,0.0,0.0,551.0,71,33.11039999243803,3,224,448,71,32,0,27,27,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.109375,0.0390625,0.0,0.0,535.0,53,41.365800017956644,3,225,450,53,32,0,20,20,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,463.0,129,47.915800008922815,4,151,302,129,32,0,30,30,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,470.0,138,73.72889999533072,4,150,300,138,32,0,34,34,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,484.0,148,40.812999999616295,4,152,304,148,32,0,33,33,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,438.0,106,44.66329998103902,4,150,300,106,32,0,25,25,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,1434.0,84,56.17070000153035,4,659,1318,84,32,0,30,30,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,1450.0,100,53.57040002127178,4,659,1318,100,32,0,34,34,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,1445.0,95,29.00549999321811,4,659,1318,95,32,0,33,33,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,1423.0,73,30.460599984508008,4,659,1318,73,32,0,25,25,"8,4,16,13",4,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,d8c9e97fcf2fa52f
real_typeii_20db_d16_bw100_blk0,cascade_lite,0,True,True,0.203125,0.076171875,0.0,0.0,662.0,100,77.38309999695048,4,265,530,100,32,0,39,39,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw100_blk0,cascade_lite,1,True,True,0.1953125,0.052734375,0.0,0.0,636.0,74,43.825300002936274,4,265,530,74,32,0,27,27,"12,6,24,13",4,leakage_accounting=exact_internal_transcript,16,100,real_data,4,seeded_random,0,7ee822c7f60512c0
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.125,0.052734375,0.0,0.0,631.0,71,62.672400003066286,4,264,528,71,32,0,27,27,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.109375,0.0390625,0.0,0.0,615.0,53,19.049900001846254,4,265,530,53,32,0,20,20,"16,32,64,128",4,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,3ddb0e813f8c9fa7
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,443.0,129,29.76849998231046,3,141,282,129,32,0,30,30,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,450.0,138,60.072399995988235,3,140,280,138,32,0,34,34,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,464.0,148,42.33349999412894,3,142,284,148,32,0,33,33,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,418.0,106,90.44039997388609,3,140,280,106,32,0,25,25,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,7bb66119b31ce8cd
real_typeii_20db_d16_bw180_blk0,cascade_lite,0,True,True,0.125,0.052734375,0.0,0.0,551.0,71,44.173399975989014,3,224,448,71,32,0,27,27,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw180_blk0,cascade_lite,1,True,True,0.109375,0.0390625,0.0,0.0,535.0,53,28.90330000082031,3,225,450,53,32,0,20,20,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,16,180,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,0,True,True,0.234375,0.0234375,0.0,0.0,1236.0,84,47.08410002058372,3,560,1120,84,32,0,30,30,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,1,True,True,0.265625,0.0265625,0.0,0.0,1252.0,100,52.29960000724532,3,560,1120,100,32,0,34,34,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,2,True,True,0.2578125,0.02578125,0.0,0.0,1247.0,95,33.488200017018244,3,560,1120,95,32,0,33,33,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d1024_bw200_blk0,cascade_lite,3,True,True,0.1953125,0.01953125,0.0,0.0,1225.0,73,60.73840000317432,3,560,1120,73,32,0,25,25,"8,4,16,13",3,leakage_accounting=exact_internal_transcript,1024,200,real_data,4,seeded_random,0,1cdb1b55b06d0718
real_typeii_20db_d16_bw60_blk0,cascade_lite,0,True,False,0.234375,0.0703125,0.0859375,0.021484375,261.0,113,31.748899986268952,3,58,116,113,32,0,25,25,"16,32,64,128",3,leakage_accounting=exact_internal_transcript,16,60,real_data,4,seeded_random,0,7bb66119b31ce8cd
